itemID,category,title,gender,style,outline,materials,color,pattern,detail,donning/doffing
p737,accessory,navy letter embroidered baseball cap,Men's,minimalist casual accessories,baseball cap silhouette,cotton fabric,"navy, white",letter embroidery,adjustable buckle,wearable
p738,shoes,burgundy suede casual shoes,Men's,vintage casual shoes,low-top silhouette,suede,"burgundy, white",small logo detail,lace-up fastening,slip-on
p739,mid_layer_top,navy cable-knit polo sweater,Men's,vintage casual top,loose fit,knit fabric,"navy, white","cable knit, logo",polo collar,slip-on
p740,bottom,light blue distressed jeans,Men's,vintage casual trousers,wide-leg,denim,light blue,distressed stitching,elastic waistband,slip-on
p741,shoes,navy and white colorblock bear embroidered sneakers,Men's,cute casual footwear,low-top silhouette,suede,"navy, white, brown","bear embroidery, brand logo",lace-up fastening,slip-on
p742,accessory,light purple colorblock hooded windbreaker,Women's,outdoor casual outerwear,loose fit,windproof fabric,"light purple, dark purple",Solid,"hooded, zip pockets",slip-on
p743,outerwear,dark purple fleece zip-up jacket,Women's,warm casual jacket,loose fit,fleece,"dark purple, white",small logo detail,"zip closure, patch pocket",slip-on
p744,bottom,light blue distressed jeans,Women's,vintage casual trousers,wide-leg,denim,light blue,distressed stitching,elastic waistband,slip-on
p745,accessory,grey base letter baseball cap,Unisex,vintage casual accessories,baseball cap silhouette,cotton fabric,"gray, white",letter embroidery,adjustable buckle,wearable
p746,bag,grey and orange colorblock tech backpack,Unisex,techwear casual bags,backpack,nylon,"gray, orange",Solid,multi-zip pockets,backpack
p747,shoes,grey and black colorblock sneakers,Women's,trendy casual shoes,low-top silhouette,suede,gray and black,brand logo embellishment,lace-up fastening,slip-on
p748,mid_layer_top,light blue mecha print sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,"light blue, purple","mecha print, lettering",crew neck design,slip-on
p749,bottom,light grey wide-leg sweatpants,Men's,minimalist casual trousers,wide-leg,cotton fabric,light gray,small logo detail,elastic waistband,slip-on
p750,shoes,light grey and white colorblock sneakers,Men's,minimalist casual shoes,low-top silhouette,leather,"light gray, white, blue",brand logo embellishment,lace-up fastening,slip-on
p751,mid_layer_top,beige and black striped mock-neck sweater,Men's,vintage casual top,loose fit,knit fabric,"beige, black",striped detail,"mock neck, button detail",slip-on
p752,bottom,dark grey distressed jeans,Men's,vintage casual trousers,wide-leg,denim,dark gray,distressed stitching,elastic waistband,slip-on
p753,shoes,off-white colorblock casual sneakers,Men's,minimalist casual shoes,low-top silhouette,"suede, leather",off-white and brown,Solid,lace-up fastening,slip-on
p754,mid_layer_top,beige and navy colorblock polo sweatshirt,Men's,vintage casual top,loose fit,cotton fabric,"beige, navy","logo, striped trim",polo collar,slip-on
p755,bottom,black and grey distressed cargo jeans,Men's,trendy casual trousers,wide-leg,denim,black/grey,"distressed stitching, metal buckle",elastic waistband,slip-on
p756,shoes,light brown fleece-lined sneakers,Men's,warm casual shoes,low-top silhouette,suede,light brown,fleece lining,lace-up fastening,slip-on
p757,mid_layer_top,multicolor striped knit sweater,Men's,vintage casual top,loose fit,knit fabric,"blue, green, brown, beige",multi-color stripes,crew neck design,slip-on
p758,bottom,brown corduroy cargo trousers,Men's,vintage casual trousers,wide-leg,corduroy,brown,"cargo pockets, metal buckle",elastic waistband,slip-on
p759,bag,black tote bag with text print,Unisex,minimalist casual bags,tote bag silhouette,cotton fabric,black and white,text print,top handle,handheld
p760,shoes,light gray colorblock casual sneakers,Men's,minimalist casual shoes,low-top silhouette,suede,"light grey, brown",brand logo embellishment,lace-up fastening,slip-on
p761,mid_layer_top,light gray plaid letter hooded sweatshirt,Men's,vintage casual top,loose fit,cotton fabric,"light grey, blue",plaid and letter print,"hooded, patch pocket",slip-on
p762,inner_top,beige and black striped turtleneck long-sleeve T-shirt,Men's,minimalist casual top,slim fit,cotton fabric,"beige, black","striped trim, small logo",high neck,slip-on
p763,bottom,dark blue plaid patchwork jeans,Men's,trendy casual trousers,wide-leg,denim,"dark blue, blue plaid",plaid patchwork,elastic waistband,slip-on
p764,shoes,black casual sneakers with puppy motif,Men's,cute trendy footwear,low-top silhouette,canvas,"black, multicolor","puppy charm, chain",lace-up fastening,slip-on
p765,accessory,fluorescent yellow hooded windbreaker,Men's,outdoor techwear outerwear,loose fit,windproof fabric,"neon yellow, black",small logo detail,"hooded, zip pockets",slip-on
p766,outerwear,fluorescent yellow-green fleece jacket,Men's,warm casual jacket,loose fit,fleece,"neon yellow-green, black",small logo detail,"zip closure, patch pocket",slip-on
p767,bottom,black cargo wide-leg trousers,Men's,trendy casual trousers,wide-leg,cotton fabric,black,"cargo pockets, metal buckle",elastic waistband,slip-on
p768,accessory,khaki distressed letter baseball cap,Men's,vintage trendy accessories,baseball cap silhouette,cotton fabric,"khaki, black","distressed, letter print",adjustable buckle,wearable
p769,bag,khaki and gray colorblock tech backpack,Men's,outdoor casual bags,backpack,canvas,"khaki, gray",Solid,drawstring pocket,backpack
p770,shoes,brown and white colorblock sneakers,Men's,vintage casual shoes,low-top silhouette,suede,"brown, white",brand logo embellishment,lace-up fastening,slip-on
p771,mid_layer_top,light blue striped letter hooded sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,"light blue, dark grey","letter print, striped trim",hooded design,slip-on
p772,bottom,dark gray deconstructed joggers,Men's,trendy casual trousers,jogger silhouette,cotton fabric,dark gray,"small logo, deconstructed stitching",elastic waistband,slip-on
p773,accessory,navy letter baseball cap,Men's,vintage casual accessories,baseball cap silhouette,cotton fabric,"navy, beige",letter embroidery,adjustable buckle,wearable
p774,bag,black and orange Li-Ning backpack,Unisex,athletic casual bags,backpack,nylon,"black, orange",brand logo embellishment,zipper closure,backpack
p775,shoes,gray and black colorblock chunky sneakers,Men's,trendy casual shoes,low-top silhouette,"mesh, leather",gray and black,striped trim,lace-up fastening,slip-on
p776,inner_top,off-white and blue plaid faux two-piece top,Women's,soft casual tops,loose fit,cotton fabric,"off-white, blue","plaid trim, logo",button detail,slip-on
p777,bottom,light blue flared jeans,Women's,vintage casual trousers,flared silhouette,denim,light blue,distressed stitching,elastic waistband,slip-on
p778,shoes,white Mary Jane shoes,Women's,soft casual footwear,low-top silhouette,leather,white,brand logo embellishment,buckle closure,slip-on
p779,mid_layer_top,beige and black color-block polo sweatshirt,Men's,vintage casual top,loose fit,cotton fabric,"beige, black",brand logo embellishment,polo collar,slip-on
p780,bottom,navy blue jogger sweatpants,Men's,minimalist casual trousers,jogger silhouette,cotton fabric,navy,small logo detail,elastic waistband,slip-on
p781,shoes,"gray, white, and black colorblock chunky sneakers",Men's,trendy casual shoes,low-top silhouette,"mesh, leather","gray, white, black",striped detail,lace-up fastening,slip-on
p782,mid_layer_top,navy blue red-label hooded sweatshirt,Men's,minimalist casual top,loose fit,cotton fabric,"navy, red",letter print,"half-zip, patch pocket",slip-on
p783,bottom,dark blue distressed jeans,Men's,vintage casual trousers,wide-leg,denim,dark blue,distressed stitching,elastic waistband,slip-on
p784,accessory,burgundy letter baseball cap,Men's,vintage casual accessories,baseball cap silhouette,cotton fabric,"burgundy, white",letter embroidery,adjustable buckle,wearable
p785,shoes,burgundy and white colorblock casual sneakers,Men's,vintage casual shoes,low-top silhouette,suede,"burgundy, white",striped detail,lace-up fastening,slip-on
p786,mid_layer_top,dark gray and light blue colorblock pocket sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,"dark grey, light blue",graphic decoration,patch pocket,slip-on
p787,bottom,khaki cargo joggers,Men's,outdoor casual trousers,jogger silhouette,cotton fabric,khaki,"cargo pockets, buttons",elastic waistband,slip-on
p788,accessory,black and gray fluorescent logo baseball cap,Men's,techwear casual accessories,baseball cap silhouette,quick-dry fabric,"black, grey, neon green",triangle logo,ventilation eyelets,wearable
p789,shoes,beige and black outdoor sandals,Men's,outdoor casual shoes,low-top silhouette,"leather, mesh","beige, black, yellow",brand logo embellishment,buckle closure,slip-on
p790,mid_layer_top,brown and blue striped half-zip sweater,Women's,vintage casual top,loose fit,knit fabric,"brown, blue",striped detail,half-zip design,slip-on
p791,bottom,dark blue contrast-stitch jeans,Women's,vintage casual trousers,wide-leg,denim,dark blue,topstitch detail,elastic waistband,slip-on
p792,bag,brown and white letter-embellished handbag,Women's,cute casual bag,handbag,"suede, leather","brown, white","letter print, charm","top handle, shoulder carry",handheld
p793,shoes,brown suede mule sneakers,Women's,relaxed casual footwear,mule,suede,brown,Solid,slip-on,slip-on
p794,inner_top,light blue deconstructed shirt,Men's,trendy casual top,loose fit,cotton fabric,light blue,small logo detail,deconstructed stitching,slip-on
p795,inner_top,off-white logo print long-sleeve T-shirt,Men's,minimalist casual top,loose fit,cotton fabric,off-white and black,letter print,crew neck design,slip-on
p796,bottom,light blue paint-splatter distressed jeans,Men's,trendy casual trousers,wide-leg,denim,light blue,"paint splatter, distressed",elastic waistband,slip-on
p797,shoes,light blue colorblock casual sneakers,Men's,minimalist casual shoes,low-top silhouette,suede,"light blue, brown",color-block design,lace-up fastening,slip-on
p798,inner_top,"blue, white, and green colorblock polo shirt",Men's,vintage casual top,loose fit,cotton fabric,"blue, white, green",small logo detail,polo collar,slip-on
p799,bottom,dark blue denim shorts,Men's,vintage casual bottoms,shorts silhouette,denim,dark blue,topstitch detail,elastic waistband,slip-on
p800,accessory,black logo-patch visor,Unisex,athleisure accessories,visor silhouette,quick-dry fabric,black,small logo detail,elastic fit,wearable
p801,bag,light gray backpack,Unisex,outdoor techwear bags,backpack,"nylon, mesh","light grey, black",brand logo embellishment,"multi-pocket, buckle",backpack
p802,shoes,"gray, black, and white colorblock athletic sneakers",Men's,athletic casual shoes,low-top silhouette,"mesh, leather","gray, white, black",brand logo embellishment,lace-up fastening,slip-on
p803,mid_layer_top,light gray letter hooded sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,"light grey, green",letter print,"hooded, patch pocket",slip-on
p804,bottom,dark gray striped wide-leg sweatpants,Men's,trendy casual trousers,wide-leg,cotton fabric,"dark grey, white",striped detail,elastic waistband,slip-on
p805,accessory,"burgundy, orange, and yellow colorblock text baseball cap",Men's,trendy casual accessories,baseball cap silhouette,quick-dry fabric,"burgundy, orange-yellow",text print,breathable design,wearable
p806,bag,khaki and neon yellow backpack,Unisex,outdoor techwear bags,backpack,nylon,"khaki, neon yellow",brand logo embellishment,zipper closure,backpack
p807,shoes,olive green suede casual shoes,Men's,vintage casual shoes,low-top silhouette,suede,"olive green, white",small logo detail,lace-up fastening,slip-on
p808,mid_layer_top,black and grey patterned sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,"black, gray",graphic print,crew neck design,slip-on
p809,bottom,light blue distressed jeans,Men's,vintage casual trousers,wide-leg,denim,light blue,distressed stitching,elastic waistband,slip-on
p810,shoes,"gray, white, and black colorblock chunky sneakers",Men's,trendy casual shoes,low-top silhouette,"mesh, leather","gray, white, black",striped trim,lace-up fastening,slip-on
p811,mid_layer_top,light grey zip-up hooded sweatshirt with black trim,Men's,minimalist casual top,loose fit,cotton fabric,"light grey, black",small logo detail,"zip closure, hooded",slip-on
p812,bottom,light grey joggers with black trim,Men's,minimalist casual trousers,jogger silhouette,cotton fabric,"light grey, black",small logo detail,elastic waistband,slip-on
p813,accessory,red base baseball cap,Unisex,outdoor casual accessories,baseball cap silhouette,cotton fabric,"red, multicolor",brand logo embellishment,adjustable buckle,wearable
p814,accessory,white and grey over-ear headphones,Unisex,fashion electronic accessories,headset,"leather, metal","white, gray",brand logo embellishment,adjustable headband,wearable
p815,shoes,red base white star casual shoes,Men's,trendy casual shoes,low-top silhouette,suede,"red, white",star embellishment,lace-up fastening,slip-on
p816,outerwear,black and white textured knit jacket,Women's,vintage casual outerwear,loose fit,knit fabric,black and white,geometric pattern,button closure,slip-on
p817,mid_layer_top,off-white ribbed turtleneck sweater,Women's,soft casual tops,slim fit,knit fabric,off-white,ribbed texture,high neck,slip-on
p818,bottom,off-white pearl-embellished flared trousers,Women's,sweet casual trousers,flared silhouette,plush fabric,off-white,pearl embellishment,elastic waistband,slip-on
p819,bag,grey and white striped tote bag,Unisex,outdoor casual bags,tote bag silhouette,cotton fabric,"off-white, black",brand logo embellishment,top handle,handheld
p820,shoes,grey suede mule sneakers,Women's,relaxed casual footwear,mule,suede,gray,Solid,slip-on,slip-on
p821,mid_layer_top,light gray letter hooded sweatshirt,Men's,trendy casual top,loose fit,cotton fabric,"light grey, black",letter print,"half-zip, decorative stitching",slip-on
p822,bottom,black and grey patterned cargo pants,Men's,trendy casual trousers,wide-leg,cotton fabric,"black, gray","textured, logo",elastic waistband,slip-on
p823,accessory,black base knit beanie,Men's,trendy casual accessories,knit beanie silhouette,knit fabric,black and white,brand logo embellishment,elastic fit,wearable
p824,bag,grey and black colorblock technical backpack,Men's,techwear casual bags,backpack,nylon,gray and black,brand logo embellishment,drawstring,backpack
p825,shoes,silver and black colorblock technical dad sneakers,Men's,trendy casual shoes,low-top silhouette,"mesh, leather","silver, black",striped trim,lace-up fastening,slip-on
p826,mid_layer_top,light grey letter print sweatshirt,Women's,minimalist casual top,loose fit,cotton fabric,"light grey, black, red",letter print,crew neck design,slip-on
p827,bottom,dark blue colorblock wide-leg jeans,Women's,vintage casual trousers,wide-leg,denim,"dark blue, gray",color-block rolled hem,elastic waistband,slip-on
p828,accessory,black base letter knit beanie,Women's,trendy casual accessories,knit beanie silhouette,knit fabric,"black, red, grey",text print,elastic fit,wearable
p829,accessory,bright yellow over-ear headphones,Unisex,fashion electronic accessories,headset,"plastic, fabric","bright yellow, black",brand logo embellishment,adjustable headband,wearable
p830,shoes,burgundy and brown sole casual shoes,Women's,vintage casual shoes,low-top silhouette,suede,"burgundy, brown",stitching detail,lace-up fastening,slip-on
p831,mid_layer_top,navy and white colorblock zip-up hooded sweatshirt,Men's,minimalist casual top,loose fit,cotton fabric,"navy, white, red",small logo detail,"zip closure, hooded",slip-on
p832,inner_top,off-white logo print long-sleeve T-shirt,Men's,vintage casual top,loose fit,cotton fabric,"off-white, black, red",letter print,crew neck design,slip-on
p833,bottom,light blue distressed jeans,Men's,vintage casual trousers,wide-leg,denim,light blue,distressed stitching,elastic waistband,slip-on
p834,shoes,yellow and black colorblock casual sneakers,Men's,vintage casual shoes,low-top silhouette,fabric,"yellow, black",brand logo embellishment,lace-up fastening,slip-on
p835,outerwear,brown leather biker jacket,Men's,vintage trendy outerwear,loose fit,leather,brown,topstitch detail,button closure,slip-on
p836,inner_top,white minimalist shirt,Men's,minimalist casual top,loose fit,cotton fabric,white,small logo detail,lapel design,slip-on
p837,bottom,dark blue jogger jeans,Men's,vintage casual trousers,jogger silhouette,denim,dark blue,topstitch detail,elastic waistband,slip-on
p838,accessory,silver-frame black-lens sunglasses,Unisex,trendy accessories,sunglasses,"metal, plastic","silver, black",Solid,flexible temples,wearable
p839,accessory,navy and grey plaid tie,Men's,formal casual accessories,necktie,fabric,"navy, gray",plaid trim,standard tie-width tie,tie-on
p840,bag,grey mesh technical handbag,Unisex,techwear casual bags,handbag,"mesh, nylon",gray,brand logo embellishment,drawstring,handheld
p841,shoes,"silver, blue, and black colorblock athletic sneakers",Men's,athletic trendy footwear,low-top silhouette,"mesh, leather","silver, blue, black","linear trim, brand logo",lace-up fastening,slip-on
