itemID,category,title,gender,style,outline,materials,color,pattern,detail,donning/doffing
p132,inner_top,minimalist solid color versatile long-sleeve T-shirt,Men's,casual basic top,regular fit,cotton,white,crew neck,"Solid color base layer, suitable for layering, can be worn alone with accessories, soft and skin-friendly fabric, regular length",pullover
p133,bottom,loose-fit wide-leg casual trousers,Men's,minimalist commuter casual trousers,wide-leg fit,cotton,light beige,solid wide-leg style,"Soft and breathable cotton-spandex blend, wide-leg fit to flatter the legs, good drape, suitable for daily commuting and casual wear",zipper closure
p134,accessory,letter-embellished houndstooth cap,Unisex,vintage casual flat cap,form-fitting headwear,cotton,brown and gray houndstooth,letter embellished style,"Wool fabric for warmth, houndstooth texture for a vintage look, letter embellishments for brand recognition, adjustable cap circumference fits most head sizes",direct wear
p135,shoes,mid-top wheat boots,Men's,outdoor casual utility boots,mid-top fit,leather,wheat,work boots,"Shock-absorbing and waterproof, lace-up closure, suitable for outdoor and daily wear, classic yellow boot design",lace-up
p136,inner_top,plaid patch-detail long-sleeve shirt,Men's,vintage casual shirt,loose drop-shoulder fit,cotton,burgundy plaid,patch plaid style,"Cotton-polyester blend plaid fabric is crisp and breathable, side patch adds design detail, loose drop-shoulder fit for layering, fits vintage casual style",button closure
p137,inner_top,minimalist solid color versatile long-sleeve T-shirt,Men's,casual basic top,regular fit,cotton,white,crew neck,"Solid color base layer, suitable for layering, can be worn alone with accessories, soft and skin-friendly fabric, regular length",pullover
p138,bottom,utility-style wide-leg casual trousers,Men's,streetwear cargo casual trousers,wide-leg fit,cotton,light beige,cargo wide-leg style,"Cotton twill is durable and crisp, cargo pockets and 3D stitching enhance style, wide-leg fit flatters the legs, suitable for street casual wear",zipper closure
p139,shoes,vintage-wash platform mules,Men's,niche trendy casual slides,platform slip-on,suede,khaki,distressed platform style,"Distressed finish with metal buckle decoration, platform design with rivets for a stylish look, suitable for daily casual and street style",slip-on
p140,mid_layer_top,printed zip-up sweatshirt,Men's,trendy casual hooded sweatshirt,loose fit,cotton,light gray,printed style,"Cotton-polyester fleece is soft and warm, all-over print adds trendy appeal, zip closure for easy wear, suitable for daily casual layering",zipper closure
p141,inner_top,minimalist solid color versatile long-sleeve T-shirt,Men's,casual basic top,regular fit,cotton,black,crew neck,"Solid color base layer, suitable for layering, can be worn alone with accessories, soft and skin-friendly fabric, regular length",pullover
p142,inner_top,minimalist solid color versatile long-sleeve T-shirt,Men's,casual basic top,regular fit,cotton,white,crew neck,"Solid color base layer, suitable for layering, can be worn alone with accessories, soft and skin-friendly fabric, regular length",pullover
p143,bottom,metal-ring wide-leg dress trousers,Men's,commuter minimalist dress trousers,wide-leg fit,cotton,black,metal ring embellished style,"Polyester-viscose blend is draped and wrinkle-resistant, metal ring at waist adds detail, wide-leg fit suitable for commute and smart-casual wear",zipper closure
p144,accessory,cross-embellished faux fur trapper hat,Unisex,warm vintage trapper hat,full-coverage toe,wool blend,black,cross embellished style,"Faux fur fabric for warmth, cross embellishment for recognition, drawstring design fits various head sizes, suitable for autumn/winter outdoor vintage looks",direct wear
p145,shoes,platform square-toe derby shoes,Men's,vintage trendy casual leather shoes,platform sole,leather,black,platform derby shoes,"Round toe with lace-up design, platform sole for height and anti-slip, leather texture for a refined look, versatile styling",lace-up
p146,mid_layer_top,color-block striped knit sweater,Men's,casual vintage knit top,loose fit,knit,olive green,color-block striped,"Wool-acrylic blend is warm and durable, color-block stripes and patch pockets enhance design, loose fit for standalone or layered wear",pullover
p147,inner_top,minimalist solid color versatile long-sleeve T-shirt,Men's,casual basic top,regular fit,cotton,black,crew neck,"Solid color base layer, suitable for layering, can be worn alone with accessories, soft and skin-friendly fabric, regular length",pullover
p148,inner_top,minimalist solid color versatile long-sleeve T-shirt,Men's,casual basic top,regular fit,cotton,white,crew neck,"Solid color base layer, suitable for layering, can be worn alone with accessories, soft and skin-friendly fabric, regular length",pullover
p149,bottom,drawstring cargo wide-leg trousers,Men's,streetwear cargo casual trousers,wide-leg fit,cotton,light beige,cargo drawstring style,"Cotton canvas is durable and crisp, multi-pocket and drawstring design for cargo style, wide-leg fit flatters the legs, suitable for daily casual wear",drawstring and zipper
p150,accessory,distressed knit beanie,Unisex,vintage casual knit beanie,stretch fit,knit,dark gray,distressed style,"Wool-nylon blend is warm and elastic, distressed raw edges and label details for a vintage look, elastic cap fits most head sizes",direct wear
p151,bag,dual-pocket canvas tote bag,Unisex,casual commuter handbag,medium capacity bag,leather,olive green,dual-pocket style,"Cotton canvas is durable and breathable, leather trim adds texture, dual-pocket design for storage, suitable for daily commute and outdoor wear",top handle/shoulder carry
p152,shoes,mid-top wheat boots,Men's,outdoor casual utility boots,mid-top fit,leather,wheat,work boots,"Shock-absorbing and waterproof, lace-up closure, suitable for outdoor and daily wear, classic yellow boot design",lace-up
p153,outerwear,faux fur collar drawstring padded jacket,Men's,vintage warm padded jacket,loose fit,cotton,olive green,faux fur collar style,"Cotton fabric is breathable and warm, faux fur collar adds atmosphere, drawstring hem fits different body types, suitable for autumn/winter outdoor wear",button closure
p154,bottom,distressed wide-leg jeans,Men's,vintage casual jeans,wide-leg fit,denim,dark denim blue,distressed wide-leg style,"Cotton-spandex blend is crisp and elastic, distressed wash for a vintage look, wide-leg fit flatters the legs, suitable for daily casual wear",zipper closure
p155,accessory,striped pom-pom knit beanie,Unisex,casual warm knit beanie,stretch fit,knit,green and gray striped,pom-pom style,"Wool-acrylic blend is warm and elastic, stripes, pom-poms, and pattern details for a lively look, elastic cap fits most head sizes",direct wear
p156,bag,dual-pocket canvas tote bag,Unisex,casual commuter handbag,medium capacity bag,leather,khaki,dual-pocket style,"Cotton canvas is durable and breathable, leather trim adds texture, dual-pocket design for storage, suitable for daily commute",top handle
p157,shoes,button-embellished snow boots,Men's,warm casual snow boots,high-top fleece-lined,leather,dark brown,button embellished style,"Suede fabric is smooth, plush lining for warmth, button closure for easy wear, suitable for cold autumn/winter weather",slip-on
p158,outerwear,metal buckle denim jacket,Men's,trendy casual denim jacket,loose fit,leather,charcoal gray,metal buckle embellished style,"Cotton denim is crisp and durable, metal button details for a trendy look, zip closure for layering, fits street style",zipper closure
p159,inner_top,minimalist solid color versatile long-sleeve T-shirt,Men's,casual basic top,regular fit,cotton,white,crew neck,"Solid color base layer, suitable for layering, can be worn alone with accessories, soft and skin-friendly fabric, regular length",pullover
p160,bottom,multi-pocket cargo trousers,Men's,streetwear cargo casual trousers,loose fit,cotton,khaki brown,multi-pocket cargo,"Cotton twill is durable and crisp, 3D pockets for cargo style, loose fit for layering, suitable for daily casual wear",zipper closure
p161,shoes,platform lace-up leather shoes,Men's,trendy casual platform leather shoes,low-top platform,leather,black,platform lace-up style,"Top-grain leather is refined and crisp, platform design for a trendy look, rubber sole is non-slip and durable, suitable for daily casual and smart-casual wear",lace-up
p162,outerwear,patchwork plaid faux fur collar jacket,Men's,vintage casual patchwork jacket,loose fit,wool blend,brown and gray plaid,paneled style,"Denim and wool blend splicing for texture contrast, faux fur collar for warmth, zip closure for autumn/winter styling",zipper closure
p163,inner_top,minimalist solid color versatile long-sleeve T-shirt,Men's,casual basic top,regular fit,cotton,white,crew neck,"Solid color base layer, suitable for layering, can be worn alone with accessories, soft and skin-friendly fabric, regular length",pullover
p164,bottom,patchwork wide-leg casual trousers,Men's,minimalist commuter casual trousers,wide-leg fit,cotton,black,paneled style,"Polyester-viscose blend is draped and wrinkle-resistant, spliced details for design, wide-leg fit flatters the legs, suitable for commute wear",zipper closure
p165,shoes,platform lace-up leather shoes,Men's,trendy casual platform leather shoes,low-top platform,leather,black,platform lace-up style,"Top-grain leather is refined and crisp, platform design for a trendy look, rubber sole is non-slip and durable, suitable for daily casual and smart-casual wear",lace-up
p166,outerwear,faux fur collar quilted padded jacket,Men's,warm casual padded jacket,loose fit,cotton,light khaki,faux fur collar quilted style,"Cotton fabric is breathable and skin-friendly, quilted lining for warmth, faux fur collar for atmosphere, suitable for autumn/winter outdoor wear",zipper closure
p167,inner_top,minimalist solid color versatile long-sleeve T-shirt,Men's,casual basic top,regular fit,cotton,white,crew neck,"Solid color base layer, suitable for layering, can be worn alone with accessories, soft and skin-friendly fabric, regular length",pullover
